page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R2P00011	M4B1R2U00017	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/banner	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/banner ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00012	M4B1R2U00018	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/card-audit	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	Аудит карточки Про	H1 Аудит карточки Про	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	PRODUCT_CARD_OR_CONTENT	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	SAME_ENTITY_LINKS_ENUMERATED=12	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/card-audit ; PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; page terminal
M4B1R2P00013	M4B1R2U00019	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/card-build	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	Карточка с нуля	H1 Карточка с нуля	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	PRODUCT_CARD_OR_CONTENT	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	SAME_ENTITY_LINKS_ENUMERATED=12	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/card-build ; PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; page terminal
M4B1R2P00014	M4B1R2U00020	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/edit-infographic	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/edit-infographic ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00015	M4B1R2U00021	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/enhance-photo	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/enhance-photo ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00016	M4B1R2U00022	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/finassistant	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	Разбор отчёта ВБ	H1 Разбор отчёта ВБ	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: REPORTING_FINANCE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	SAME_ENTITY_LINKS_ENUMERATED=12	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/finassistant ; PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; page terminal
M4B1R2P00017	M4B1R2U00023	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/generate-photo	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/generate-photo ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00018	M4B1R2U00024	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/images	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-инфографика для маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/images ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00019	M4B1R2U00025	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/infographic	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/infographic ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00020	M4B1R2U00026	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/logo	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/logo ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00021	M4B1R2U00027	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/photoshoot	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/photoshoot ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00022	M4B1R2U00028	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/product-video	2026-09-18T10:07:28.974Z	PRODUCT_OR_SERVICE_PAGE	InfoSell — ИИ-инфографика для маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/product-video ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00023	M4B1R2U00029	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/rich-content	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/rich-content ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00024	M4B1R2U00030	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/seo-audit	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | INTEGRATION_CONNECTION | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | INTEGRATION_CONNECTION | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/seo-audit ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00025	M4B1R2U00031	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/slides	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-инфографика для маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/slides ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00026	M4B1R2U00032	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generate/video	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generate/video ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00027	M4B1R2U00033	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/generations	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-сервисы для продавцов маркетплейсов	NOT_OBSERVED_IN_CAPTURE	Мои генерации	H1 Мои генерации	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/generations ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00028	M4B1R2U00034	R2_NAVIGATION_DELTA		REG012	Infosell	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://infosell.tech/dashboard/history	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	InfoSell — ИИ-инфографика для маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	AI_AGENT_OR_ASSISTANT	PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE | AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://infosell.tech/dashboard/history ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
