delta_id	registry_id	entity_name	candidate_class	scope_policy	registrable_domain	raw_url	normalized_key	preclassification_hint	source
M4B1D0641	REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellermoon.ru	https://sellermoon.ru/tools/unit-economics	https://sellermoon.ru/tools/unit-economics	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0642	REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellermoon.ru	https://sellermoon.ru/wiki	https://sellermoon.ru/wiki	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0643	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/contacts	https://sellerstats.ru/contacts	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0644	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/help/	https://sellerstats.ru/help	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0645	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/login/	https://sellerstats.ru/login	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0646	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/password/reset/	https://sellerstats.ru/password/reset	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0647	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/privacy	https://sellerstats.ru/privacy	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0648	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/ads	https://sellerstats.ru/promo/ads	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0649	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/brands	https://sellerstats.ru/promo/brands	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0650	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/cabinet	https://sellerstats.ru/promo/cabinet	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0651	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/categories	https://sellerstats.ru/promo/categories	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0652	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/plugin	https://sellerstats.ru/promo/plugin	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0653	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/products	https://sellerstats.ru/promo/products	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0654	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/sellers	https://sellerstats.ru/promo/sellers	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0655	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/seo	https://sellerstats.ru/promo/seo	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0656	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/promo/smart_search	https://sellerstats.ru/promo/smart_search	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0657	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/register/	https://sellerstats.ru/register	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0658	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/rules	https://sellerstats.ru/rules	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0659	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellerstats.ru	https://sellerstats.ru/sitemap	https://sellerstats.ru/sitemap	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0660	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://app.sellmonitor.com/?utm_source=web&utm_medium=banner_site&utm_campaign=2309	https://app.sellmonitor.com	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0661	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://app.sellmonitor.com/marquiz/?utm_source=marquiz&utm_medium=banner_site&utm_campaign=infografika	https://app.sellmonitor.com/marquiz	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0662	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/about/	https://sellmonitor.com/about	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0663	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/accreditation/	https://sellmonitor.com/accreditation	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0664	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/blog/	https://sellmonitor.com/blog	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0665	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/consulting/	https://sellmonitor.com/consulting	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0666	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/contacts/	https://sellmonitor.com/contacts	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0667	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/cookies/	https://sellmonitor.com/cookies	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0668	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/doc/sellmonitor/ru/marketing_communications_consent.pdf	https://sellmonitor.com/doc/sellmonitor/ru/marketing_communications_consent.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0669	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/doc/sellmonitor/ru/personal_data_processing_consent.pdf	https://sellmonitor.com/doc/sellmonitor/ru/personal_data_processing_consent.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0670	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/doc/sellmonitor/ru/privacy_policy.pdf	https://sellmonitor.com/doc/sellmonitor/ru/privacy_policy.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0671	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/installment-plan/	https://sellmonitor.com/installment-plan	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0672	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/mcp/analytics/instructions	https://sellmonitor.com/mcp/analytics/instructions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0673	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/mcp/inner-analytics/instructions	https://sellmonitor.com/mcp/inner-analytics/instructions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0674	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/media/	https://sellmonitor.com/media	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0675	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/ozon/	https://sellmonitor.com/ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0676	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/partner-program/	https://sellmonitor.com/partner-program	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0677	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/pricing/	https://sellmonitor.com/pricing	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0678	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/public-offer/	https://sellmonitor.com/public-offer	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0679	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/repricer/	https://sellmonitor.com/repricer	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0680	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/seo-optimization/	https://sellmonitor.com/seo-optimization	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0681	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/signup/	https://sellmonitor.com/signup	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0682	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/signup/?plan=additional-platform	https://sellmonitor.com/signup?plan=additional-platform	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0683	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/signup/?plan=extended	https://sellmonitor.com/signup?plan=extended	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0684	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/wildberries/	https://sellmonitor.com/wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0685	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellmonitor.com	https://sellmonitor.com/yandex-market/	https://sellmonitor.com/yandex-market	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0686	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://reg.sellper.ru/	https://reg.sellper.ru	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0687	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://reg.sellper.ru/login	https://reg.sellper.ru/login	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0688	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/analyticsbyorders	https://sellper.ru/analyticsbyorders	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0689	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/contact	https://sellper.ru/contact	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0690	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/finotchet	https://sellper.ru/finotchet	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0691	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/label	https://sellper.ru/label	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0692	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/news	https://sellper.ru/news	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0693	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/0dlilat4m1-pro-povishenie-tarifov-sellper	https://sellper.ru/newssellper/0dlilat4m1-pro-povishenie-tarifov-sellper	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0694	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/7pubyte3z1-wb-bank-i-balli-ozon	https://sellper.ru/newssellper/7pubyte3z1-wb-bank-i-balli-ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0695	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/9x0hi07dx1-otsifrovka-v-pribil-i-ubitki-pnl	https://sellper.ru/newssellper/9x0hi07dx1-otsifrovka-v-pribil-i-ubitki-pnl	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0696	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/g2d29nj211-marzhinalnost-tovarov-dlya-wildberries	https://sellper.ru/newssellper/g2d29nj211-marzhinalnost-tovarov-dlya-wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0697	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/hehysxrce1-wildberries-novaya-komissiya-s-7-iyulya	https://sellper.ru/newssellper/hehysxrce1-wildberries-novaya-komissiya-s-7-iyulya	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0698	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/leptpo9361-chto-delat-esli-voruyut-infografiku	https://sellper.ru/newssellper/leptpo9361-chto-delat-esli-voruyut-infografiku	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0699	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/ppa3om3b21-soobschenie-o-rabote-klyuchei-obmena-na	https://sellper.ru/newssellper/ppa3om3b21-soobschenie-o-rabote-klyuchei-obmena-na	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0700	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/rugucguug1-pozhar-v-elektrostali-i-rabota-s-marketp	https://sellper.ru/newssellper/rugucguug1-pozhar-v-elektrostali-i-rabota-s-marketp	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0701	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/newssellper/sj3lkp7vb1-wildberries-otklyuchil-indeks-raspredele	https://sellper.ru/newssellper/sj3lkp7vb1-wildberries-otklyuchil-indeks-raspredele	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0702	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/oferta	https://sellper.ru/oferta	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0703	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/ozoncalculator	https://sellper.ru/ozoncalculator	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0704	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/policy	https://sellper.ru/policy	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0705	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/prices	https://sellper.ru/prices	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0706	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/ruka-na-pulse	https://sellper.ru/ruka-na-pulse	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0707	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/sborka_fbs	https://sellper.ru/sborka_fbs	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0708	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/wbcalculator	https://sellper.ru/wbcalculator	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0709	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	sellper.ru	https://sellper.ru/yandexcalculator	https://sellper.ru/yandexcalculator	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0710	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://api.selsup.ru/	https://api.selsup.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0711	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://job.selsup.ru/	https://job.selsup.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0712	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/	https://selsup.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0713	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/about/	https://selsup.ru/about	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0714	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/ai-office/	https://selsup.ru/ai-office	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0715	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/analitika-prodazh-na-marketplejsah/	https://selsup.ru/analitika-prodazh-na-marketplejsah	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0716	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/apps/	https://selsup.ru/apps	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0717	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/auto-delete-ozon/	https://selsup.ru/auto-delete-ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0718	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/	https://selsup.ru/blog	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0719	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog_tag/avtomatizatsiya/	https://selsup.ru/blog_tag/avtomatizatsiya	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0720	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/bezopasnoe-vnedrenie-ii-agentov-prava-zhurnal-otkat/	https://selsup.ru/blog/bezopasnoe-vnedrenie-ii-agentov-prava-zhurnal-otkat	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0721	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/kak-vybrat-pervyj-process-dlya-ii-agenta/	https://selsup.ru/blog/kak-vybrat-pervyj-process-dlya-ii-agenta	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0722	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/nejroset-dlya-foto-tovara/	https://selsup.ru/blog/nejroset-dlya-foto-tovara	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0723	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/nejroset-dlya-opisaniya-tovara/	https://selsup.ru/blog/nejroset-dlya-opisaniya-tovara	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0724	REG042	Selsup	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	selsup.ru	https://selsup.ru/blog/sistema-ucheta-tovarov-dlya-marketplejsov/	https://selsup.ru/blog/sistema-ucheta-tovarov-dlya-marketplejsov	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
