url_id	registry_id	entity_name	candidate_class	anchor_id	is_accepted_anchor	discovered_url	discovery_source_url	discovery_source_page_id	normalized_comparison_url	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	scope_policy	link_text	evidence_capture_method	http_or_tool_observation	residual_recovery_required	notes
M4B1U0281	REG014	Itgalaxy	RECURRING_PRODUCT_VENDOR		false	https://itgalaxy.company/sout.zip	https://itgalaxy.company/ai-agent-wildberries-ozon/	PAGE017	https://itgalaxy.company/sout.zip	NONE_OBSERVED	https://itgalaxy.company/sout.zip	NOT_OBSERVED_IN_CAPTURE	NON_HTML	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Заключение по результатам СОУТ	LINK_OBSERVATION	Discovered public non-HTML asset; not opened as page	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0282	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/partner	https://mayak.bz/	PAGE035	https://mayak.bz/partner	NONE_OBSERVED	https://mayak.bz/partner	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Стать партнером	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0283	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://new.mayak.bz/signup/	https://mayak.bz/	PAGE035	https://new.mayak.bz/signup	NONE_OBSERVED	https://new.mayak.bz/signup/	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Регистрация #rec724132518 .t-btnflex.t-btnflex_type_button{color:#000000;background-color:#ffffff;--border-width:0px;border-style:none !important;border-radius:20px;box-shadow:none	PUBLIC_PAGE_READER	Authentication/account surface identified from URL/link context; no login attempted	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0284	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/commodity-analytics	https://mayak.bz/	PAGE035	https://mayak.bz/commodity-analytics	NONE_OBSERVED	https://mayak.bz/commodity-analytics	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Сервис для аналитики товаров на Wildberries	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0285	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/delivery	https://mayak.bz/	PAGE035	https://mayak.bz/delivery	NONE_OBSERVED	https://mayak.bz/delivery	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Расчет поставок по складам	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0286	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/self-analytics	https://mayak.bz/	PAGE035	https://mayak.bz/self-analytics	NONE_OBSERVED	https://mayak.bz/self-analytics	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Анализ собственных продаж	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0287	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/expert_modul	https://mayak.bz/	PAGE035	https://mayak.bz/expert_modul	NONE_OBSERVED	https://mayak.bz/expert_modul	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Модуль Эксперт	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0288	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/trends	https://mayak.bz/	PAGE035	https://mayak.bz/trends	NONE_OBSERVED	https://mayak.bz/trends	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Популярные товары на Wildberries	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0289	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/repracer_mayak	https://mayak.bz/	PAGE035	https://mayak.bz/repracer_mayak	NONE_OBSERVED	https://mayak.bz/repracer_mayak	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Репрайсер	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0290	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/analyze	https://mayak.bz/	PAGE035	https://mayak.bz/analyze	NONE_OBSERVED	https://mayak.bz/analyze	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Анализ ниш и конкурентов	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0291	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/consulting	https://mayak.bz/	PAGE035	https://mayak.bz/consulting	NONE_OBSERVED	https://mayak.bz/consulting	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Маяк.Консалтинг	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0292	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/seo-tool	https://mayak.bz/	PAGE035	https://mayak.bz/seo-tool	NONE_OBSERVED	https://mayak.bz/seo-tool	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	SEO–оптимизация	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0293	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/webinars_mayak	https://mayak.bz/	PAGE035	https://mayak.bz/webinars_mayak	NONE_OBSERVED	https://mayak.bz/webinars_mayak	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Ближайшие вебинары	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0294	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/request-monitoring	https://mayak.bz/	PAGE035	https://mayak.bz/request-monitoring	NONE_OBSERVED	https://mayak.bz/request-monitoring	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Мониторинг запросов и категорий	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0295	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/journal	https://mayak.bz/	PAGE035	https://mayak.bz/journal	NONE_OBSERVED	https://mayak.bz/journal	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Маяк Журнал	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0296	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/ads	https://mayak.bz/	PAGE035	https://mayak.bz/ads	NONE_OBSERVED	https://mayak.bz/ads	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Автоматическое управление рекламой на Wildberries	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0297	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/koleso	https://mayak.bz/	PAGE035	https://mayak.bz/koleso	NONE_OBSERVED	https://mayak.bz/koleso	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Колесо фортуны	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0298	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/plugin	https://mayak.bz/	PAGE035	https://mayak.bz/plugin	NONE_OBSERVED	https://mayak.bz/plugin	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Расширение для аналитики маркетплейсов Wildberries и Ozon	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0299	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/koleso?utm_source=koleso&utm_medium=banner_site&utm_campaign=banner	https://mayak.bz/	PAGE035	https://mayak.bz/koleso?utm_source=koleso&utm_medium=banner_site&utm_campaign=banner	NONE_OBSERVED	https://mayak.bz/koleso?utm_source=koleso&utm_medium=banner_site&utm_campaign=banner	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Вращать	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0300	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/seller_help?utm_source=interactive&utm_medium=banner_site&utm_campaign=banner1808	https://mayak.bz/	PAGE035	https://mayak.bz/seller_help?utm_source=interactive&utm_medium=banner_site&utm_campaign=banner1808	NONE_OBSERVED	https://mayak.bz/seller_help?utm_source=interactive&utm_medium=banner_site&utm_campaign=banner1808	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Начать	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0301	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/webinars?utm_source=web&utm_medium=banner_site&utm_campaign=web2409	https://mayak.bz/	PAGE035	https://mayak.bz/webinars?utm_source=web&utm_medium=banner_site&utm_campaign=web2409	NONE_OBSERVED	https://mayak.bz/webinars?utm_source=web&utm_medium=banner_site&utm_campaign=web2409	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Зарегистрироваться	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0302	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/naitinishu?utm_source=home	https://mayak.bz/	PAGE035	https://mayak.bz/naitinishu?utm_source=home	NONE_OBSERVED	https://mayak.bz/naitinishu?utm_source=home	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY		PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0303	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/profit?utm_source=home	https://mayak.bz/	PAGE035	https://mayak.bz/profit?utm_source=home	NONE_OBSERVED	https://mayak.bz/profit?utm_source=home	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY		PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0304	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://app.mayak.bz/multistep_signup/new	https://mayak.bz/	PAGE035	https://app.mayak.bz/multistep_signup/new	NONE_OBSERVED	https://app.mayak.bz/multistep_signup/new	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Выбрать тариф	PUBLIC_PAGE_READER	Authentication/account surface identified from URL/link context; no login attempted	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0305	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://app.mayak.bz/public/map	https://mayak.bz/	PAGE035	https://app.mayak.bz/public/map	NONE_OBSERVED	https://app.mayak.bz/public/map	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Карта сайта	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0306	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/pricing	https://mayak.bz/	PAGE035	https://mayak.bz/pricing	NONE_OBSERVED	https://mayak.bz/pricing	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Тарифы	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0307	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/faq	https://mayak.bz/	PAGE035	https://mayak.bz/faq	NONE_OBSERVED	https://mayak.bz/faq	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Справочный центр	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0308	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/reviews	https://mayak.bz/	PAGE035	https://mayak.bz/reviews	NONE_OBSERVED	https://mayak.bz/reviews	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Отзывы о Маяке	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0309	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/career_mayak	https://mayak.bz/	PAGE035	https://mayak.bz/career_mayak	NONE_OBSERVED	https://mayak.bz/career_mayak	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Вакансии	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0310	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/naitinishu	https://mayak.bz/	PAGE035	https://mayak.bz/naitinishu	NONE_OBSERVED	https://mayak.bz/naitinishu	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	для начинающих продавцов	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0311	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/profit	https://mayak.bz/	PAGE035	https://mayak.bz/profit	NONE_OBSERVED	https://mayak.bz/profit	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	действующих продавцов на маркетплейсах	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0312	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/seo	https://mayak.bz/	PAGE035	https://mayak.bz/seo	NONE_OBSERVED	https://mayak.bz/seo	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	SEO-оптимизацию карточек товаров для маркетплейсов	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0313	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/bonus	https://mayak.bz/	PAGE035	https://mayak.bz/bonus	NONE_OBSERVED	https://mayak.bz/bonus	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	подарки от партнеров	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0314	REG023	Mayak	RECURRING_PRODUCT_VENDOR		false	https://mayak.bz/webinars?utm_source=web&utm_medium=popup&utm_campaign=web2409	https://mayak.bz/	PAGE035	https://mayak.bz/webinars?utm_source=web&utm_medium=popup&utm_campaign=web2409	NONE_OBSERVED	https://mayak.bz/webinars?utm_source=web&utm_medium=popup&utm_campaign=web2409	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Зарегистрироваться	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0315	REG035	Sam X	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://sam-x.ru/wildberries/avtomatizaciya-reklamy	https://sam-x.ru/	PAGE065	https://sam-x.ru/wildberries/avtomatizaciya-reklamy	NONE_OBSERVED	https://sam-x.ru/wildberries/avtomatizaciya-reklamy	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	автоматизация рекламы Wildberries	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0316	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru	NONE_OBSERVED	https://sellerden.ru/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY		PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0317	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/audit-marketplace/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/audit-marketplace	NONE_OBSERVED	https://sellerden.ru/sellerden/audit-marketplace/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Аудит магазина	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0318	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah	NONE_OBSERVED	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Выбор ниши	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0319	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov	NONE_OBSERVED	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Сопровождение	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0320	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden	NONE_OBSERVED	https://sellerden.ru/sellerden/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Выход на маркетплейс	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0321	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/vedenie/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/vedenie	NONE_OBSERVED	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/vedenie/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Ведение магазина	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0322	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/unit-economic/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/unit-economic	NONE_OBSERVED	https://sellerden.ru/sellerden/unit-economic/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Юнит экономика	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0323	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/infografika/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/infografika	NONE_OBSERVED	https://sellerden.ru/sellerden/infografika/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Инфографика	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0324	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellercow/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellercow	NONE_OBSERVED	https://sellerden.ru/sellercow/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Фулфилмент	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0325	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellercow/otgruzka-na-sklad-marketplejsov/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellercow/otgruzka-na-sklad-marketplejsov	NONE_OBSERVED	https://sellerden.ru/sellercow/otgruzka-na-sklad-marketplejsov/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Приемка и поставка	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0326	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellercow/upakovka/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellercow/upakovka	NONE_OBSERVED	https://sellerden.ru/sellercow/upakovka/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Упаковка товаров	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0327	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellercow/otvetstvennoe-hranenie-na-marketplejse/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellercow/otvetstvennoe-hranenie-na-marketplejse	NONE_OBSERVED	https://sellerden.ru/sellercow/otvetstvennoe-hranenie-na-marketplejse/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Хранение товаров	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0328	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerbat/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerbat	NONE_OBSERVED	https://sellerden.ru/sellerbat/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Доставка до маркетплейсов	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0329	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellercow/sertification/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellercow/sertification	NONE_OBSERVED	https://sellerden.ru/sellercow/sertification/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Бюрократия	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0330	REG037	Sellerden	RECURRING_PRODUCT_VENDOR		false	https://sellerden.ru/sellerden/trademark-registration/	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/	PAGE067	https://sellerden.ru/sellerden/trademark-registration	NONE_OBSERVED	https://sellerden.ru/sellerden/trademark-registration/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Регистрация знаков	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
