page_id	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1P0153	M4B1U0214	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/ii-agenty-marketing	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	ИИ-агенты для маркетинга	NOT_OBSERVED_IN_CAPTURE	ИИ-агенты, которые возьмут на себя	## Нам доверяют более 10.000 команд и компаний | ## Шаг в вашей автоматизации, | ## Зачем запускать ИИ-агентов через Альбато | ## Запустите ИИ-агента за три шага | ## Всё приходит туда, где уже работает ваша команда | ## Что говорят пользователи Альбато | ## Смотрите, как ИИ-агент решает задачи | ## Частые вопросы	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | CLAUDE | AI_AGENT	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	ADS	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | CLAUDE | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	FAQ_OBSERVED	6 days ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/ii-agenty-marketing ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0154	M4B1U0215	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/embedded	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	Вайт-лейбл интеграции с 1 000+ сервисами — Альбато Эмбеддед	NOT_OBSERVED_IN_CAPTURE	Интеграция со всеми системами внутри вашего продукта	## Получите всю экосистему сервисов Альбато | ## Увеличьте ключевые метрики вашего бизнеса | ## Сосредоточитесь на том, что действительно важно – развитии продукта | ## Выберите решение, которое подходит вам на 100% | ## Простой и понятный запуск за 4 шага | ## Готовы получить свой маркетплейс интеграций?	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	CHATGPT_OPENAI | AI_AGENT	SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	STOCKS | ADS | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	DEMO | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/embedded ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0155	M4B1U0239	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-calltouch	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция Calltouch с Ozon Seller — синхронизируем Calltouch с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция Calltouch и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-calltouch ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0156	M4B1U0240	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-bitrix24	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция Битрикс24 с Ozon Seller — синхронизируем Битрикс24 с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция Битрикс24 и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-bitrix24 ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0157	M4B1U0241	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-retailcrm_deprecated	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция retailCRM (deprecated) с Ozon Seller — синхронизируем retailCRM (deprecated) с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция retailCRM (deprecated) и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-retailcrm_deprecated ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0158	M4B1U0242	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-freshoffice	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция FreshOffice с Ozon Seller — синхронизируем FreshOffice с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция FreshOffice и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-freshoffice ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0159	M4B1U0243	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-jivosite	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция JivoChat (JivoSite) с Ozon Seller — синхронизируем JivoChat (JivoSite) с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция JivoChat (JivoSite) и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-jivosite ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0160	M4B1U0244	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-smsru	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция SMS.RU с Ozon Seller — синхронизируем SMS.RU с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция SMS.RU и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | AI_AGENT	SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS | ADS	COMPETITOR_CLAIM: SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-smsru ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0161	M4B1U0245	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-callbackhunter	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция CallbackHunter с Ozon Seller — синхронизируем CallbackHunter с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция CallbackHunter и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | AI_AGENT	SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS | ADS	COMPETITOR_CLAIM: SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-callbackhunter ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0162	M4B1U0246	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-insales	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция InSales с Ozon Seller — синхронизируем InSales с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция InSales и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-insales ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0163	M4B1U0247	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-comagic	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция CoMagic с Ozon Seller — синхронизируем CoMagic с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция CoMagic и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | SALES | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-comagic ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0164	M4B1U0248	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-amocrm	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция amoCRM с Ozon Seller — синхронизируем amoCRM с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция amoCRM и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	STOCKS	COMPETITOR_CLAIM: PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-amocrm ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0165	M4B1U0249	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-moysklad	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция МойСклад с Ozon Seller — синхронизируем МойСклад с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция МойСклад и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-moysklad ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0166	M4B1U0250	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-livetex	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция LiveTex с Ozon Seller — синхронизируем LiveTex с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция LiveTex и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | AI_AGENT	SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS	COMPETITOR_CLAIM: SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-livetex ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0167	M4B1U0251	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR	https://albato.ru/integration-ozon-yoolla	2026-09-18T05:12:11.016Z	INTEGRATION_PAGE	Интеграция Yoolla с Ozon Seller — синхронизируем Yoolla с Ozon Seller самостоятельно за 5 минут	NOT_OBSERVED_IN_CAPTURE	Интеграция Yoolla и Ozon Seller	## Создайте собственную интеграцию между вашими сервисами | ## Триггеры и действия	NOT_OBSERVED_IN_CAPTURE	OZON	CHATGPT_OPENAI | AI_AGENT	SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	ORDERS | STOCKS | ADS	COMPETITOR_CLAIM: SELLER_ANALYTICS | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON | CHATGPT_OPENAI | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM | SECURITY_CLAIM	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://albato.ru/integration-ozon-yoolla ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
